,Camera,Radar,Fusion
351,25.114465476068016,25.22756576538086,25.17101562072444
352,25.11099347606801,25.22756576538086,25.169279620724435
353,25.11272947606801,25.22756576538086,25.170147620724435
354,24.575226783596086,24.853940963745117,24.714583873670602
355,25.11272947606801,25.22756576538086,25.170147620724435
356,24.57352482281177,24.853940963745117,24.713732893278443
357,25.107521476068012,25.22756576538086,25.167543620724437
358,24.571822862027453,24.853940963745117,24.712881912886285
359,23.086985971174105,23.281307220458984,23.184146595816543
360,23.085378563766696,23.281307220458984,23.18334289211284
361,23.08377115635929,23.281307220458984,23.182539188409137
362,24.056728040834614,23.647930145263672,23.647930145263672
363,23.55943302421509,23.647930145263672,23.60368158473938
364,23.55779528836603,23.647930145263672,23.60286271681485
365,23.55615755251698,23.647930145263672,23.602043848890325
366,23.55451981666792,23.647930145263672,23.601224980965796
367,24.053389579296155,23.647930145263672,23.647930145263672
368,23.55615755251698,23.647930145263672,23.602043848890325
369,24.05172034852692,23.647930145263672,23.647930145263672
370,24.050051117757693,23.647930145263672,23.647930145263672
371,24.046712656219235,23.647930145263672,23.647930145263672
372,24.048381886988462,23.647930145263672,23.647930145263672
373,23.551244344969806,23.647930145263672,23.599587245116737
374,23.551244344969806,23.647930145263672,23.599587245116737
375,23.06930448969262,23.647930145263672,23.358617317478146
376,22.608046083698206,22.483806610107422,22.483806610107422
377,22.608046083698206,22.483806610107422,22.483806610107422
378,22.60646790188002,22.483806610107422,22.483806610107422
379,22.60488972006184,22.483806610107422,22.483806610107422
380,22.60646790188002,22.483806610107422,22.483806610107422
381,22.60646790188002,22.483806610107422,22.483806610107422
382,22.155511192203594,22.093158721923828,22.093158721923828
383,21.31222088074829,21.29235076904297,21.29235076904297
384,22.15706119220359,22.093158721923828,22.093158721923828
385,22.15706119220359,22.093158721923828,22.093158721923828
386,22.15396119220359,22.093158721923828,22.093158721923828
387,22.15396119220359,22.093158721923828,22.093158721923828
388,22.598576992789113,22.483806610107422,22.483806610107422
389,22.596998810970934,22.483806610107422,22.483806610107422
390,22.596998810970934,22.483806610107422,22.483806610107422
391,22.593842447334566,22.483806610107422,22.483806610107422
392,22.593842447334566,22.483806610107422,22.483806610107422
393,22.59542062915275,22.483806610107422,22.483806610107422
394,22.590686083698206,22.483806610107422,22.483806610107422
395,22.590686083698206,22.483806610107422,22.483806610107422
396,22.590686083698206,22.483806610107422,22.483806610107422
397,22.147761192203593,22.093158721923828,22.093158721923828
398,22.147761192203593,22.093158721923828,22.093158721923828
399,22.590686083698206,22.483806610107422,22.483806610107422
400,22.589107901880027,22.483806610107422,22.483806610107422
401,22.140011192203595,22.093158721923828,22.093158721923828
402,21.71276348988422,21.29235076904297,21.29235076904297
403,22.138461192203593,22.093158721923828,22.093158721923828
404,21.709717875849137,21.29235076904297,21.29235076904297
405,21.71124068286668,21.29235076904297,21.29235076904297
406,21.708195068831596,21.29235076904297,21.29235076904297
407,21.708195068831596,21.29235076904297,21.29235076904297
408,21.708195068831596,21.29235076904297,21.29235076904297
409,21.705149454796505,21.29235076904297,21.29235076904297
410,21.705149454796505,21.29235076904297,21.29235076904297
411,21.288276053162082,21.29235076904297,21.290313411102524
412,21.288276053162082,21.29235076904297,21.290313411102524
413,21.288276053162082,21.29235076904297,21.290313411102524
414,21.28677950143794,21.29235076904297,21.289565135240455
415,21.28677950143794,21.29235076904297,21.289565135240455
416,21.28378639798967,21.29235076904297,21.28806858351632
417,21.28378639798967,21.29235076904297,21.28806858351632
418,21.285282949713807,21.29235076904297,21.288816859378386
419,21.28378639798967,21.29235076904297,21.28806858351632
420,20.881120393955943,20.886558532714844,20.88383946333539
421,20.490429923390007,20.886558532714844,20.688494228052427
422,20.491876590056673,20.886558532714844,20.68921756138576
423,20.878178021074586,20.886558532714844,20.882368276894717
424,20.878178021074586,20.886558532714844,20.882368276894717
